-0.09370,0.33891,9.90600,57.13900,92.17100,97.17200,97.61900,97.65700,97.66000,97.66000,97.66000,100.48000
-0.03360,-0.52640,-0.52640,-0.52640,-0.52640,-0.52640,-0.52628,-0.47618,17.11800,101.48000,102.65000,100.53000
-0.01370,-0.49832,3.24070,53.94600,99.38900,102.37000,102.48000,102.48000,102.48000,102.48000,102.48000,101.86000
0.09050,0.21358,0.21957,0.35246,3.21920,41.14400,94.84700,100.78000,101.07000,101.08000,101.08000,100.12000
-0.07750,-0.77847,1.72120,27.34100,85.98100,100.96000,102.22000,102.31000,102.32000,102.32000,102.32000,101.74000
0.04730,-0.00470,0.15158,1.94780,19.02600,73.41200,97.06300,99.80600,100.05000,100.07000,100.07000,99.70000
-0.01490,-0.36530,-0.36530,-0.36530,-0.36529,-0.35448,9.07510,100.03000,101.05000,101.05000,101.05000,98.09000
-0.05840,0.88690,0.88690,0.88702,0.94353,21.63300,101.48000,102.33000,102.33000,102.33000,102.33000,101.56000
